Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
133,"[0.23076924516922925, 0.07692308172307645, 0.23076924516923136, 0.13043480689440998, 0.04761905206349161]","[0.2352941323307598, 0.07843137744358734, 0.23529413233076227, 0.1304347983395687, 0.04761905214295819]","[0.3035713869047654, 0.2380952292063507, 0.34615380535384743, 0.26086954807453355, 0.13043477403726786]","[0.303571386159767, 0.26086955411324586, 0.3529411236092589, 0.26086955411324547, 0.1304347770566214]","[0.26086954807453355, 0.08695651602484451, 0.23076924516923136, 0.13043480689440998, 0.08695651602484497]","[0.26086955411324575, 0.0869565180377487, 0.2608695541132459, 0.1304347983395687, 0.08695651803774854]","[0.26086954807453355, 0.23076924516923136, 0.26086961378881995, 0.26086954807453355, 0.13043477403726766]","[0.2608695541132461, 0.2608695541132459, 0.2608695966791374, 0.26086955411324547, 0.13043477705662238]","[0.23076924516922945, 0.07692308172307785, 0.23076924516923122, 0.1730769026769196, 0.1153846017846158]","[0.2352941323307598, 0.07843137744358734, 0.23529413233076277, 0.1764705618046295, 0.11764704120308621]","[0.23076924516922945, 0.23076924516923122, 0.34615380535384743, 0.23076924516922934, 0.11538462258461613]","[0.23529413233076227, 0.23529413233076202, 0.35294112360925944, 0.2352941323307598, 0.11764706616538008]","[0.23809526031745706, 0.10119046230158962, 0.2380952292063504, 0.23809522920634968, 0.04761905206349161]","[0.23809526071479103, 0.10119046205325564, 0.23809522904741676, 0.23809522904741676, 0.04761905214295819]","[0.3035713869047668, 0.2380952292063504, 0.23809526031745804, 0.23809526031745706, 0.11904763015872853]","[0.303571386159767, 0.23809522904741676, 0.23809526071479092, 0.23809526071479112, 0.11904763035739552]"
134,"[0.2307692436263744, 0.05405407905405483, 0.19819822819819966, 0.19819822819819966, 0.05882353541176484]","[0.23076924336817956, 0.054054078552009915, 0.19819822759574526, 0.19819822759574532, 0.05882353529127352]","[0.30882348441176655, 0.23529410764705974, 0.27027021027026743, 0.27027021027026976, 0.13513510513513483]","[0.3088234853154486, 0.2352941078478775, 0.27027021147517616, 0.2702702114751762, 0.13513510573758808]","[0.27027021027026976, 0.05405407905405483, 0.19819822819819966, 0.19819822819819966, 0.13513510513513385]","[0.27027021147517616, 0.054054078552009915, 0.1981982275957452, 0.19819822759574532, 0.1351351057375881]","[0.27027039527027413, 0.19819822819819966, 0.27027021027026743, 0.27027021027026976, 0.13513510513513385]","[0.2702703927600496, 0.1981982275957452, 0.27027021147517616, 0.2702702114751761, 0.13513510573758816]","[0.23076924362637447, 0.1410256303113551, 0.23076922505494468, 0.23076922505494354, 0.07692308120879135]","[0.23076924336817956, 0.14102563052651698, 0.23076922516969797, 0.230769225169698, 0.07692308112272657]","[0.2820512606227102, 0.23076922505494407, 0.23076924362637286, 0.23076924362637458, 0.11538462181318723]","[0.282051261053034, 0.23076922516969797, 0.23076924336817958, 0.23076924336817958, 0.11538462168408978]","[0.2352941416470592, 0.10294116147058735, 0.23529410764705655, 0.2352941076470583, 0.05882353541176484]","[0.23529414116509403, 0.10294116177181625, 0.23529410784787758, 0.2352941078478775, 0.05882353529127352]","[0.30882348441176655, 0.23529410764705974, 0.2352941416470572, 0.23529414164705936, 0.1176470708235296]","[0.3088234853154487, 0.2352941078478775, 0.23529414116509403, 0.2352941411650941, 0.11764707058254706]"
135,"[0.23076932076923048, 0.07499999115384642, 0.2083333294871792, 0.12500000384615412, 0.05000000153846149]","[0.23076931508654153, 0.07499999184752568, 0.20833332986515354, 0.12500000346817924, 0.050000001387271696]","[0.2999999646153857, 0.24999997692307616, 0.2500000076923079, 0.25000000769230746, 0.1346153396153853]","[0.2999999673901027, 0.2499999791909214, 0.2500000069363576, 0.25000000693635843, 0.13461534245672868]","[0.23076932076923048, 0.13461533961538535, 0.23076919076923108, 0.2307691907692311, 0.07692310692307817]","[0.23076931508654153, 0.13461534245672804, 0.2307691932948701, 0.23076919329487006, 0.07692310502884814]","[0.26923067923077093, 0.23076919076923108, 0.2307693207692305, 0.23076932076922987, 0.13461533961538522]","[0.2692306849134599, 0.23076919329487006, 0.23076931508654094, 0.23076931508654236, 0.13461534245672868]","[0.2500000076923067, 0.12500000384615334, 0.24999997692307616, 0.12500000384615395, 0.05000000153846149]","[0.2500000069363589, 0.12500000346818088, 0.24999997919092104, 0.12500000346817924, 0.050000001387271696]","[0.2500000076923067, 0.24999997692307616, 0.2500000076923079, 0.25000000769230746, 0.12500000384615517]","[0.2500000069363623, 0.2499999791909214, 0.2500000069363576, 0.25000000693635843, 0.1250000034681795]","[0.25000000769230807, 0.07499999115384642, 0.2083333294871792, 0.20833332948718097, 0.12500000384615123]","[0.2500000069363588, 0.07499999184752568, 0.20833332986515354, 0.20833332986515432, 0.1250000034681784]","[0.2999999646153857, 0.2083333294871792, 0.2500000076923079, 0.25000000769230746, 0.12500002884615236]","[0.2999999673901027, 0.20833332986515354, 0.2500000069363576, 0.2500000069363588, 0.12500002688965717]"
136,"[0.22727274527272756, 0.12500000357142865, 0.2272727232727272, 0.12499999785714279, 0.04761905149001528]","[0.22727274447402568, 0.12500000477813814, 0.22727272345021637, 0.12500000477813802, 0.04761905131825132]","[0.27272725472727266, 0.24999999571428566, 0.24999999571428558, 0.24999998999999976, 0.13636362736363616]","[0.27272725552597443, 0.24999997133117163, 0.25000000955627605, 0.2500000095562762, 0.1363636277629872]","[0.24999998999999976, 0.12500000357142865, 0.24999999571428558, 0.12499999785714279, 0.12499999499999989]","[0.2500000095562762, 0.12500000477813814, 0.24999997133117122, 0.12500000477813802, 0.12500000477813797]","[0.2500000071428573, 0.24999999571428566, 0.24999999571428558, 0.24999998999999976, 0.12500000357142865]","[0.2500000095562763, 0.24999997133117163, 0.25000000955627605, 0.2500000095562762, 0.12500000477813802]","[0.22727274527272756, 0.1363636273636362, 0.22727272327272718, 0.2272727232727272, 0.090909084909091]","[0.22727274447402568, 0.1363636277629872, 0.22727272345021637, 0.22727272345021643, 0.09090908517532478]","[0.27272725472727266, 0.22727272327272718, 0.22727274527272756, 0.2272727452727276, 0.13636362736363616]","[0.27272725552597443, 0.22727272345021654, 0.22727274447402543, 0.22727274447402568, 0.1363636277629872]","[0.23809523712749606, 0.1349206289528931, 0.23809523712749614, 0.23809523712749553, 0.04761905149001528]","[0.23809523717043732, 0.1349206292176957, 0.2380952371704369, 0.2380952371704373, 0.04761905131825132]","[0.2698412579057862, 0.23809523712749614, 0.23809523712749653, 0.2380952574500764, 0.11904761856374803]","[0.26984125843539153, 0.2380952371704373, 0.23809523717043737, 0.23809525659125658, 0.11904761858521867]"
137,"[0.16666678666652776, 0.10294116147059357, 0.23529410764706482, 0.12500008999989265, 0.03448275562068797]","[0.17391306187141645, 0.10294117605853374, 0.23529412204230674, 0.13043479640356234, 0.03448275714151997]","[0.30882348441179486, 0.24999946000063644, 0.2500001799997718, 0.24137928934483055, 0.1666667866665278]","[0.3088235281756008, 0.2608695223000277, 0.2608695928071247, 0.24137929999063873, 0.17391306187141645]","[0.23529414164704515, 0.10294116147059357, 0.23529410764706482, 0.2352941076470642, 0.05882353541177215]","[0.23529410336250334, 0.10294117605853374, 0.23529412204230638, 0.235294122042306, 0.05882353051057726]","[0.30882348441177965, 0.23529410764706482, 0.2352941416470531, 0.23529414164705106, 0.11764707082352258]","[0.3088235281756008, 0.23529412204230674, 0.23529412204230638, 0.23529412204230674, 0.1176470516812523]","[0.24137928934483388, 0.13218392554598069, 0.24137928934481578, 0.2413792893448305, 0.03448275562068797]","[0.24137929999063867, 0.13218391667446727, 0.2413792999906398, 0.2413792999906385, 0.03448275714151997]","[0.26436785109196137, 0.24137928934483155, 0.24137928934481578, 0.24137928934483055, 0.12068964467241172]","[0.26436783334893454, 0.2413792999906398, 0.24137929999064023, 0.24137929999063867, 0.12068964999531934]","[0.16666678666652776, 0.13888874888906017, 0.2499994600006022, 0.1250000899998822, 0.08333339333326034]","[0.17391306187141645, 0.13043476115001415, 0.26086952230002775, 0.13043479640356234, 0.08695653093570822]","[0.2777774977781207, 0.24999946000065026, 0.2500001799997718, 0.16666678666651946, 0.1666667866665278]","[0.2608695223000282, 0.26086952230002775, 0.2608695928071247, 0.17391306187141645, 0.17391306187141645]"
138,"[0.22222223135265742, 0.0869565342391313, 0.22222221961352642, 0.130434772608695, 0.0652173863043475]","[0.22222223133280802, 0.08695652693376248, 0.2222222155700485, 0.13043477845299006, 0.06521738922649492]","[0.3555555088888902, 0.22222221961352642, 0.26086954521739, 0.26086954521739, 0.130434772608695]","[0.3555555089903403, 0.2608695569059804, 0.2608695569059801, 0.2608695569059797, 0.13043477845298976]","[0.26086954521739, 0.0869565342391313, 0.22222221961352642, 0.130434772608695, 0.0652173863043475]","[0.2608695569059797, 0.08695652693376248, 0.2608695569059801, 0.13043477845299006, 0.06521738922649492]","[0.2608696027173939, 0.22222221961352642, 0.26086954521739, 0.26086954521739, 0.130434772608695]","[0.26086958080128736, 0.2608695569059809, 0.2608695569059801, 0.2608695569059797, 0.13043477845298984]","[0.22222223135265734, 0.14814814053945222, 0.22222221961352642, 0.22222221961352642, 0.11111110980676327]","[0.22222223133280802, 0.1481481405559932, 0.2222222196191976, 0.22222221961919741, 0.11111110980959862]","[0.29629628107890443, 0.22222221961352642, 0.2222222313526574, 0.22222223135265734, 0.11111111567632849]","[0.29629628111198614, 0.22222221961919741, 0.22222223133280888, 0.22222223133280788, 0.11111111566640387]","[0.222222245555555, 0.08888887722222255, 0.22222221555555577, 0.22222221555555566, 0.11111110777777762]","[0.22222224550482966, 0.08888887724758507, 0.2222222155700485, 0.2222222155700485, 0.11111110778502423]","[0.3555555088888902, 0.2222222155555556, 0.22222224555555495, 0.222222245555555, 0.1111111227777775]","[0.3555555089903403, 0.2222222155700485, 0.22222224550482986, 0.22222224550482966, 0.11111112275241483]"
139,"[0.2352941296470598, 0.08695653245341632, 0.23529411264705824, 0.1250000179999971, 0.058823532411765134]","[0.23529412925319604, 0.08695652657502112, 0.23529411281116833, 0.13043477873998316, 0.05882353231329902]","[0.2745097839215671, 0.24999996400000604, 0.26086954807453416, 0.260869548074534, 0.13043477403726678]","[0.27450978457800645, 0.26086955747996626, 0.2608695574799663, 0.26086955747996626, 0.13043477873998313]","[0.26086954807453355, 0.08695653245341632, 0.23529411264705824, 0.13043477403726708, 0.08695651602484454]","[0.2608695574799662, 0.08695652657502112, 0.26086955747996626, 0.13043477873998316, 0.08695651915998873]","[0.26086959736024895, 0.23529411264705766, 0.26086954807453416, 0.26086954807453355, 0.13043477403726678]","[0.26086957972506336, 0.26086955747996626, 0.2608695574799663, 0.2608695574799666, 0.13043477873998313]","[0.2352941296470598, 0.1372548919607829, 0.23529411264705824, 0.23529411264705802, 0.058823532411765134]","[0.23529412925319604, 0.13725489228900326, 0.23529411281116833, 0.23529411281116827, 0.05882353231329902]","[0.2745097839215671, 0.23529411264705824, 0.23529412964706053, 0.2352941296470595, 0.1176470648235299]","[0.2745097845780065, 0.23529411281116824, 0.2352941292531961, 0.23529412925319604, 0.11764706462659802]","[0.2499999880000017, 0.12499999400000045, 0.24999996400000637, 0.12500001799999658, 0.08333332933333396]","[0.2608695225127586, 0.13043476125637932, 0.2608695225127586, 0.13043477873998316, 0.08695650750425292]","[0.24999998800000228, 0.24999996400000604, 0.25000003599999443, 0.24999998800000214, 0.12499999400000072]","[0.26086952251275936, 0.2608695225127586, 0.2608695574799663, 0.2608695225127586, 0.13043476125637932]"
140,"[0.23076925846154, 0.08695653423913005, 0.2307692184615378, 0.1304347726086961, 0.04761905761904704]","[0.23076925787193456, 0.08695652173913045, 0.2307692187235847, 0.13043478260869562, 0.04761905740613564]","[0.31730764038461035, 0.2380952180952384, 0.2608695452173919, 0.2608695452173919, 0.13095235595238222]","[0.3173076414901226, 0.2608695390225394, 0.26086956521739124, 0.2608695652173913, 0.13095235648466086]","[0.23809528809523522, 0.13095235595238222, 0.2380952180952384, 0.2380952180952384, 0.04761905761904704]","[0.23809528703067825, 0.13095235648466083, 0.23809521852106208, 0.2380952185210619, 0.04761905740613564]","[0.26190471190476444, 0.2380952180952384, 0.23809528809523522, 0.23809528809523522, 0.13095235595238222]","[0.2619047129693217, 0.23809521852106208, 0.2380952870306782, 0.23809528703067834, 0.13095235648466086]","[0.2307692584615405, 0.10576921346153687, 0.23076921846153767, 0.23076921846153686, 0.07692308615384799]","[0.23076925787193456, 0.10576921383004087, 0.2307692187235847, 0.23076921872358463, 0.07692308595731148]","[0.31730764038461035, 0.2307692184615362, 0.2307692584615415, 0.23076925846154114, 0.11538462923077056]","[0.3173076414901226, 0.2307692187235847, 0.23076925787193456, 0.23076925787193456, 0.11538462893596728]","[0.2608695452173919, 0.08695653423913006, 0.2307692184615378, 0.13043477260869593, 0.06521738630434802]","[0.26086956521739124, 0.08695652173913045, 0.2608695390225394, 0.13043478260869562, 0.06521739130434782]","[0.2608696027173902, 0.23076921846153944, 0.2608695452173919, 0.2608695452173919, 0.13043477260869601]","[0.26086956521739124, 0.2608695390225394, 0.26086956521739124, 0.26086956521739135, 0.13043478260869576]"
141,"[0.23076932076923504, 0.06666667166666686, 0.2307691907692291, 0.13333332833333303, 0.04761905206349198]","[0.2307693171140044, 0.0666666714635986, 0.23076919239377613, 0.133333328536401, 0.04761905188298734]","[0.3035713869047617, 0.23809522920635143, 0.26666665666666606, 0.26666665666666645, 0.13461533961538205]","[0.30357138859699223, 0.23809522956735868, 0.266666657072802, 0.2666666570728022, 0.13461534144299792]","[0.26666665666666645, 0.06666667166666686, 0.2307691907692291, 0.13333332833333303, 0.13333332833333322]","[0.2666666570728022, 0.0666666714635986, 0.23333334292719785, 0.133333328536401, 0.13333332853640106]","[0.26666668666666743, 0.2307691907692291, 0.26666665666666606, 0.26666665666666645, 0.13333332833333322]","[0.2666666858543944, 0.23333334292719785, 0.266666657072802, 0.2666666570728022, 0.13333332853640106]","[0.23809526031745992, 0.10119046230158847, 0.23809522920634613, 0.23809522920635043, 0.04761905206349198]","[0.23809525941493667, 0.10119046286566415, 0.23809522956735868, 0.2380952295673584, 0.04761905188298734]","[0.3035713869047617, 0.2380952292063514, 0.2380952603174583, 0.2380952603174599, 0.11904763015873163]","[0.30357138859699223, 0.23809522956735868, 0.23809525941493806, 0.23809525941493667, 0.11904762970746853]","[0.23076932076923504, 0.13461533961538227, 0.23076919076922986, 0.2307691907692285, 0.07692310692307795]","[0.2307693171140044, 0.1346153414429974, 0.23076919239377613, 0.23076919239377702, 0.076923105704668]","[0.26923067923076427, 0.23076919076922886, 0.23076932076923645, 0.23076932076923493, 0.13461533961538205]","[0.26923068288599444, 0.23076919239377616, 0.23076931711400425, 0.23076931711400464, 0.13461534144299778]"
142,"[0.2307693207692408, 0.12499999333333148, 0.23076919076922497, 0.12500002000000482, 0.04000000307692511]","[0.2307693165115329, 0.12500000369168263, 0.23076919266154045, 0.12500000369168232, 0.040000002931361155]","[0.2692306792307563, 0.24999995999999422, 0.25000004000000875, 0.24999998666666481, 0.13461533961537742]","[0.2692306834884678, 0.24999997784990344, 0.2500000073833662, 0.25000000738336414, 0.13461534174423356]","[0.24999998666666295, 0.12499999333333148, 0.24999995999999486, 0.12500002000000482, 0.0624999966666663]","[0.2500000073833646, 0.12500000369168263, 0.24999997784990344, 0.12500000369168174, 0.06250000184584155]","[0.249999986666664, 0.2499999599999949, 0.25000004000000964, 0.24999998666666295, 0.12499999333333148]","[0.25000000738336586, 0.24999997784990344, 0.2500000073833662, 0.25000000738336414, 0.12500000369168263]","[0.23999999923076765, 0.13333332756410055, 0.2399999992307733, 0.23999999923076765, 0.04000000307692479]","[0.23999999926716015, 0.13333332783703125, 0.23999999926715937, 0.23999999926715937, 0.040000002931361155]","[0.26666665512819765, 0.2399999992307681, 0.24000001846154875, 0.23999999923076765, 0.11999999961538543]","[0.26666665567406217, 0.23999999926715937, 0.24000001758816694, 0.23999999926715937, 0.11999999963358007]","[0.2307693207692408, 0.13461533961537814, 0.23076919076922525, 0.23076919076922026, 0.07692310692308155]","[0.2307693165115329, 0.13461534174423245, 0.23076919266154045, 0.23076919266154042, 0.07692310550384532]","[0.2692306792307563, 0.2307691907692282, 0.23076932076924536, 0.23076932076924278, 0.13461533961537742]","[0.2692306834884678, 0.23076919266154045, 0.2307693165115344, 0.23076931651153187, 0.13461534174423356]"
143,"[0.22222223135265662, 0.08888887932367194, 0.2222222196135267, 0.2222222196135267, 0.11111110980676328]","[0.22222222498737373, 0.08888888243686884, 0.2222222208396464, 0.2222222208396464, 0.11111111249368687]","[0.35555551729468776, 0.2222222196135267, 0.22222223135265662, 0.22222223135265637, 0.1388888812801928]","[0.35555552974747534, 0.2222222208396464, 0.22222222498737373, 0.22222222498737373, 0.13888888243686845]","[0.22222223135265662, 0.1481481405394528, 0.2222222196135267, 0.2222222196135267, 0.11111110980676328]","[0.22222222498737373, 0.14814814584385524, 0.22222221669191908, 0.2222222208396464, 0.11111111249368665]","[0.2962962810789063, 0.2222222196135267, 0.22222223135265662, 0.22222223135265637, 0.11111111567632825]","[0.2962962916877105, 0.22222222498737385, 0.22222222498737385, 0.22222222498737373, 0.11111111249368665]","[0.222222227439615, 0.13888888128019222, 0.22222221961352673, 0.2222222196135267, 0.11111111371980686]","[0.22222222498737373, 0.13888888243686845, 0.2222222208396464, 0.2222222208396464, 0.11111111249368687]","[0.27777777864734426, 0.2222222196135267, 0.22222222743961387, 0.22222223135265637, 0.1388888812801931]","[0.27777778515151536, 0.2222222208396464, 0.2222222249873739, 0.22222222498737373, 0.13888888243686845]","[0.22222223135265662, 0.08888887932367194, 0.2222222176570056, 0.22222221765700537, 0.11111111567632818]","[0.22222222498737373, 0.08888888243686884, 0.2222222208396464, 0.2222222208396464, 0.11111111249368687]","[0.35555551729468776, 0.22222221765700553, 0.22222223135265662, 0.22222223135265637, 0.11111114067632732]","[0.35555552974747534, 0.2222222208396464, 0.22222222498737373, 0.22222222498737373, 0.11111113784090824]"
