Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
131,"[0.22222220888889282, 0.14285714433862395, 0.11111113444444651, 0.10000001125000108, 0.06666667416666644]","[0.24999999436811762, 0.1428571440791732, 0.1250000197115883, 0.10000000733928593, 0.06666667155952395]","[0.39999996999999987, 0.22222220888889282, 0.2857142783068857, 0.2222222088888871, 0.2222222088888957]","[0.399999980428571, 0.24999999436811762, 0.28571427960413426, 0.24999999436811735, 0.24999999436811762]","[0.22222220888889282, 0.2222222088888871, 0.11111113444444651, 0.11111110444444355, 0.11111110444444998]","[0.24999999436811762, 0.24999999436811735, 0.1250000197115883, 0.12499999718405906, 0.12499999718405895]","[0.22222226888889302, 0.22222220888889282, 0.2222222088888871, 0.2222222088888871, 0.22222220888889282]","[0.2500000394231771, 0.24999999436811762, 0.2499999943681175, 0.24999999436811735, 0.24999999436811762]","[0.39999996999999987, 0.16666671041667294, 0.13333332333333328, 0.10000001124999328, 0.06666667416666644]","[0.399999980428571, 0.19999999021428536, 0.13333332680952364, 0.10000000733928593, 0.06666667155952395]","[0.39999996999999987, 0.19999998500000554, 0.20000002249999957, 0.16666671041665937, 0.10000001125000169]","[0.399999980428571, 0.1999999902142855, 0.20000001467857187, 0.19999999021428536, 0.10000000733928588]","[0.28571427830688023, 0.14285714433862395, 0.21428571910049743, 0.1428571391534419, 0.07142856957672077]","[0.28571427960413426, 0.1428571440791732, 0.2499999943681175, 0.14285713980206724, 0.07142856990103359]","[0.2857142886772479, 0.21428571910050204, 0.2857142783068838, 0.14285714433862057, 0.1428571443386238]","[0.28571428815834615, 0.2499999943681175, 0.28571427960413426, 0.14285714407917327, 0.14285714407917333]"
132,"[0.29999997631579045, 0.0909093309090988, 0.10000001842105288, 0.05555554755555616, 0.04040400040403909]","[0.3585657252080515, 0.09090935436016227, 0.11952193257162, 0.05555555251344485, 0.040403996495528456]","[0.4999999280000054, 0.29999997631579045, 0.3636360036363522, 0.19999998421052653, 0.12500002999999751]","[0.49999997262100365, 0.35856572520805136, 0.3636359684597544, 0.18326691493861239, 0.1250000114079142]","[0.3636360036363518, 0.0909093309090988, 0.22727266727272533, 0.09090900090908838, 0.04040400040403909]","[0.36363596845975427, 0.09090935436016509, 0.25252552146488955, 0.09090899211493858, 0.040403996495528456]","[0.3636360036363518, 0.22727266727272533, 0.3636360036363522, 0.0909093309090988, 0.0909093309090988]","[0.36363596845975427, 0.2525255214648892, 0.3636359684597544, 0.09090935436016256, 0.09090935436016366]","[0.29999997631579045, 0.19999998421052634, 0.10000001842105288, 0.09999999210526303, 0.060000011052631565]","[0.3585657252080515, 0.183266914938611, 0.11952193257162, 0.09163345746930616, 0.07171315954297135]","[0.30000005526315865, 0.29999997631579045, 0.19999998421052617, 0.19999998421052653, 0.09999999210526232]","[0.35856579771485675, 0.35856572520805013, 0.18326691493861236, 0.18326691493861236, 0.09163345746930651]","[0.4999999280000054, 0.12499998200000136, 0.12500002999999751, 0.05555554755555616, 0.05555554755555642]","[0.49999997262100315, 0.12499999315524961, 0.1250000114079149, 0.05555555251344485, 0.055555552513444996]","[0.4999999280000054, 0.12500002999999812, 0.24999996400000324, 0.12499998200000136, 0.12500002999999751]","[0.49999997262100365, 0.1250000114079137, 0.24999998631050133, 0.12499999315524961, 0.1250000114079149]"
133,"[0.2857142949450555, 0.14285714747252765, 0.1739130501449276, 0.0434782625362319, 0.05645161467245646]","[0.2926829458650493, 0.1463414729325246, 0.17391305026947282, 0.04347826256736826, 0.056451614845317084]","[0.3913043628260871, 0.23809521347985207, 0.2857142949450555, 0.1739130501449276, 0.1739130118115937]","[0.3913043631063143, 0.29268291334559005, 0.29268294586504917, 0.17391305026947293, 0.1739130112200034]","[0.3913043628260871, 0.1739130118115937, 0.1739130501449276, 0.0434782625362319, 0.0869565250724638]","[0.3913043631063142, 0.1739130112200034, 0.17391305026947282, 0.04347826256736826, 0.0869565251347362]","[0.3913043628260871, 0.19565218141304344, 0.19565218141304375, 0.1739130501449276, 0.1739130118115937]","[0.3913043631063143, 0.19565218155315708, 0.1956521815531571, 0.17391305026947293, 0.1739130112200034]","[0.3870967658858557, 0.1935483877121582, 0.1935483877121584, 0.09677419385607947, 0.05645161467245646]","[0.38709676803748533, 0.19354838401874258, 0.19354838856250334, 0.09677419428125184, 0.056451614845317084]","[0.387096775424318, 0.1935483877121582, 0.1935483877121584, 0.1693548440173694, 0.12903225529528595]","[0.3870967771250071, 0.19354838401874258, 0.19354838856250356, 0.16935484453595132, 0.12903225601249493]","[0.2857142949450554, 0.14285714747252765, 0.23809521347985219, 0.04761904915750929, 0.0714285737362638]","[0.2926829458650492, 0.1463414729325246, 0.29268291334559005, 0.04878049097750824, 0.07317073646626225]","[0.2857142949450554, 0.23809521347985207, 0.2857142949450555, 0.14285714747252776, 0.14285714747252776]","[0.2926829458650492, 0.29268291334559005, 0.2926829458650493, 0.14634147293252464, 0.14634147293252464]"
134,"[0.3000000157894741, 0.10714285460907322, 0.21428570921814644, 0.04761904649292144, 0.053571431031020605]","[0.3000000000000002, 0.10714286341565606, 0.21428572683131225, 0.047619050406958276, 0.05357143414233911]","[0.4285714184362929, 0.22499998552631564, 0.300000015789474, 0.150000007894737, 0.14285714076851025]","[0.4285714536626245, 0.24499994765663663, 0.3000000000000003, 0.15000000000000008, 0.14285715122087503]","[0.3000000157894741, 0.1500000078947371, 0.22499998552631517, 0.15000000789473694, 0.06000000315789476]","[0.3000000000000001, 0.15000000000000024, 0.24499994765663663, 0.14999999999999972, 0.060000000000000005]","[0.3000000157894741, 0.22499998552631564, 0.30000001578947366, 0.1500000078947371, 0.10000000526315803]","[0.3000000000000001, 0.24499994765663663, 0.3000000000000002, 0.14999999999999972, 0.09999999999999978]","[0.4285714184362929, 0.1428571394787644, 0.21428570921814644, 0.05428571773166037, 0.07142856973938219]","[0.42857142172837537, 0.14285714057612503, 0.21428572683131225, 0.05428570703207706, 0.07142857028806253]","[0.4285714184362929, 0.2142857092181467, 0.21714287092664147, 0.14285713947876433, 0.08571428368725867]","[0.4285714536626245, 0.21428572683131317, 0.21714282812831048, 0.1428571405761251, 0.08571428434567496]","[0.4285714184362929, 0.10714285460907322, 0.2142857092181465, 0.04761904649292131, 0.053571431031020605]","[0.42857145366262434, 0.10714286341565606, 0.21428572683131225, 0.047619050406958276, 0.05357143414233911]","[0.4285714184362929, 0.21428570921814627, 0.21428572412408242, 0.10714286206204116, 0.14285714076851025]","[0.4285714536626245, 0.21428572683131225, 0.21428573656935704, 0.10714286828467821, 0.14285715122087503]"
135,"[0.3000000114285711, 0.08163265851576935, 0.20000000264150916, 0.10000000380952373, 0.037500001428571385]","[0.29999999999999927, 0.08163265874223068, 0.20000000275117885, 0.10000000137559, 0.037499999999999915]","[0.4285714191374667, 0.22499999904761908, 0.3000000114285711, 0.14999998666666778, 0.20408162401669916]","[0.4285714187457895, 0.2812499603231245, 0.29999999999999966, 0.15000000000000005, 0.20408162365813468]","[0.3000000114285711, 0.14999998666666686, 0.22499999904761908, 0.10000000380952373, 0.037500001428571385]","[0.29999999999999927, 0.14999999999999994, 0.28124996032312455, 0.10000000000000062, 0.037499999999999915]","[0.3000000114285712, 0.22499999904761908, 0.3000000114285711, 0.14999998666666686, 0.10000000380952373]","[0.29999999999999927, 0.28124996032312455, 0.29999999999999927, 0.14999999999999983, 0.10000000000000062]","[0.42857141913746616, 0.10714285478436668, 0.20000000264150908, 0.10000000132075454, 0.07142857425875987]","[0.4285714187457883, 0.10714285468644723, 0.20000000275117885, 0.10000000137558943, 0.0714285743762632]","[0.4285714191374667, 0.20000000264150908, 0.21428572277628025, 0.14285714851751974, 0.10714285478436646]","[0.4285714187457895, 0.20000000275117885, 0.21428572312878966, 0.1428571487525264, 0.10714285468644723]","[0.4081632480333982, 0.08163265851576935, 0.20408164628942158, 0.10204082314470961, 0.04591835371057711]","[0.4081632473162686, 0.08163265874223068, 0.20408164685557673, 0.10204082342778893, 0.0459183531444233]","[0.4081632925788468, 0.20408164628942252, 0.20408164628942158, 0.13775506113173083, 0.2040816240166991]","[0.40816329371115284, 0.20408164685557692, 0.20408164685557692, 0.13775505943326985, 0.20408162365813515]"
136,"[0.2666666752380969, 0.088888891746032, 0.16489362035461202, 0.09090910679143632, 0.04255318982269377]","[0.26666667092831847, 0.08888889030943946, 0.16489362033589444, 0.09574469659549946, 0.04255318983205264]","[0.3829787084042569, 0.24444442015873385, 0.2666666752380969, 0.24444442015872672, 0.1818181747593545]","[0.38297870848847415, 0.24444443236976482, 0.2666666709283187, 0.2444444323697651, 0.19148936137066813]","[0.266666675238096, 0.088888891746032, 0.24444442015872672, 0.12222221007936693, 0.12222221007936426]","[0.2666666709283179, 0.0888888903094393, 0.24444443236976482, 0.12222221618488252, 0.12222221618488235]","[0.266666675238096, 0.24444442015873385, 0.2666666752380969, 0.24444442015872672, 0.13333333761904845]","[0.2666666709283179, 0.24444443236976482, 0.2666666709283185, 0.2444444323697651, 0.13333333546415926]","[0.363636349518709, 0.12121211650624017, 0.1818181747593589, 0.09090910679143105, 0.09090908737968134]","[0.3829787227413354, 0.12765957424711177, 0.19148936137066785, 0.09574469659549946, 0.09574468068533395]","[0.36363634951872736, 0.18181817475936468, 0.18181821358287553, 0.18181817475935408, 0.1818181747593545]","[0.3829787227413354, 0.19148936137066785, 0.19148939319099892, 0.19148936137066774, 0.1914893613706681]","[0.3829787084042561, 0.19148935420213004, 0.16489362035461202, 0.09574469668439638, 0.04255318982269377]","[0.3829787084884743, 0.19148935424423713, 0.16489362033589444, 0.09574469659549946, 0.04255318983205264]","[0.3829787084042569, 0.19148935420213103, 0.19148939336879275, 0.1914893542021256, 0.16489362035461202]","[0.3829787084884743, 0.19148935424423713, 0.19148939319099892, 0.1914893542442373, 0.164893620335894]"
137,"[0.3000000119999936, 0.09302325206395365, 0.2189922493120146, 0.038759688359979935, 0.05813955269621962]","[0.3000000244778445, 0.09302325198929007, 0.21899224933690334, 0.038759688328870855, 0.058139553050872324]","[0.46511626031976827, 0.24210532315789182, 0.3157893536842186, 0.1578946768421018, 0.1500000059999968]","[0.46511625994645034, 0.24210532435250845, 0.3157893512949834, 0.1578946756474917, 0.15000001223892226]","[0.3000000119999936, 0.10000000399999776, 0.2189922493120146, 0.15000000599999208, 0.1000000039999979]","[0.3000000244778443, 0.10000000815928144, 0.22499997756197718, 0.15000001223892223, 0.1000000081592811]","[0.30000001200001425, 0.21899224931203312, 0.30000001199999415, 0.15000000599999688, 0.1500000059999968]","[0.3000000244778443, 0.22499997756197715, 0.3000000244778445, 0.15000001223892226, 0.15000001223892226]","[0.4651162603197677, 0.0930232520639544, 0.2189922493120146, 0.03875968835997995, 0.05813955269621962]","[0.4651162599464502, 0.09302325198929007, 0.21899224933690334, 0.038759688328870855, 0.058139553050872324]","[0.46511626031976844, 0.2189922493120146, 0.2325581301598833, 0.11627910539243924, 0.09302325206395452]","[0.46511625994645034, 0.21899224933690334, 0.23255812997322514, 0.11627910610174465, 0.09302325198928979]","[0.31578935368421207, 0.10526321289473346, 0.24210532315789182, 0.12105266157894591, 0.07894733842105445]","[0.3157893512949834, 0.10526321398979936, 0.2421053243525083, 0.1210526621762541, 0.07894733782374581]","[0.3157896386842012, 0.24210532315789182, 0.3157893536842186, 0.1578946768421091, 0.10526311789473598]","[0.3157896419693978, 0.24210532435250837, 0.3157893512949835, 0.1578946756474917, 0.10526311709832781]"
138,"[0.2000000000000075, 0.1111111130465925, 0.17708333547618108, 0.06250000142857631, 0.03703703768219911]","[0.2702702769121698, 0.11111111111111108, 0.1770833505558168, 0.06250000000000011, 0.03703703703703702]","[0.33333333913977925, 0.26666656666663047, 0.33333332172043817, 0.2000000000000075, 0.1770833354761887]","[0.3333333333333332, 0.27314811659409505, 0.33333333333333315, 0.2702702769121698, 0.1770833505558172]","[0.2000000000000075, 0.1333332833333143, 0.26666656666663047, 0.06666671666668508, 0.0533333733333472]","[0.2702702769121691, 0.13513511388105776, 0.27027027691216915, 0.06756756922804245, 0.054054055382433935]","[0.2666665666666286, 0.26666656666663047, 0.26666686666674033, 0.2000000000000075, 0.13333328333331715]","[0.2702702769121691, 0.27027027691216915, 0.2702702769121699, 0.2702702769121698, 0.13513511388105776]","[0.33333332172043817, 0.1111111130465905, 0.22222221738350695, 0.08333333043010954, 0.03703703768219911]","[0.33333333333333315, 0.11111111111111108, 0.27314811659409505, 0.08333333333333329, 0.03703703703703703]","[0.333333339139792, 0.22222221738350695, 0.33333332172043817, 0.1111111130465905, 0.11111111304659071]","[0.33333333333333326, 0.27314811659409505, 0.33333333333333315, 0.11111111111111108, 0.11111111111111172]","[0.31249999571427345, 0.15624999785713578, 0.1770833354761887, 0.06250000142857379, 0.15624999785713165]","[0.3124999999999997, 0.1562499999999999, 0.1770833505558168, 0.06250000000000011, 0.15624999999999992]","[0.31249999571427345, 0.177083335476194, 0.312500007142873, 0.1562499978571551, 0.1770833354761887]","[0.3124999999999997, 0.1770833505558168, 0.3125, 0.15624999999999994, 0.1770833505558172]"
139,"[0.2857142617142883, 0.12500000235294098, 0.18750000352941099, 0.09375000176470619, 0.03174603279866322]","[0.2857143129828045, 0.12500000178949677, 0.18750000268424544, 0.09375000134212196, 0.03174603477586706]","[0.37500000705882197, 0.2539682292314138, 0.2857142617142883, 0.1874999894117664, 0.1874999894117656]","[0.37500000536849026, 0.2857142793456538, 0.2857143129828045, 0.1874999919472647, 0.1874999919472653]","[0.3749999788235328, 0.12500000235294098, 0.18750000352941099, 0.09375000176470619, 0.0624999964705888]","[0.37499998389453115, 0.1250000017894968, 0.18750000268424458, 0.09375000134212196, 0.062499997315755146]","[0.37500000705882197, 0.18750000352941054, 0.18750000352941237, 0.1874999894117664, 0.1874999894117656]","[0.3750000053684904, 0.1875000026842453, 0.18750000268424458, 0.1874999919472647, 0.18749999194726621]","[0.285714295187968, 0.1428571310150385, 0.2539682292314138, 0.09523809839599033, 0.03174603279866322]","[0.2857143129828035, 0.14285715649140157, 0.2857142793456538, 0.09523810432760153, 0.03174603477586706]","[0.285714295187969, 0.2539682292314138, 0.28571429518796876, 0.14285714759398443, 0.1428571310150395]","[0.2857143129828035, 0.2857142793456538, 0.2857143129828045, 0.1428571564914026, 0.14285715649140115]","[0.2857142617142876, 0.1428571588571414, 0.21428571028571444, 0.14285713085714308, 0.07142856542857276]","[0.2857143129828045, 0.14285715649140257, 0.2499999761400463, 0.14285715649140118, 0.07142857824570187]","[0.2857142617142876, 0.21428571028571528, 0.2857142617142883, 0.14285715885714143, 0.14285715885714126]","[0.28571431298280475, 0.2499999761400463, 0.2857143129828045, 0.14285715649140118, 0.14285715649140257]"
140,"[0.28571429904761914, 0.1333333437333366, 0.18181818335664415, 0.06666666586666646, 0.07142857476190449]","[0.2857143128917756, 0.13333334517716236, 0.18181818464917043, 0.06666666575560293, 0.07142857822294392]","[0.39999999519999885, 0.21428570095238098, 0.28571429904761914, 0.1818181777156192, 0.18181817771562048]","[0.3999999945336176, 0.24999997621969652, 0.2857143128917756, 0.1818181784209957, 0.18181817842099576]","[0.28571429904761864, 0.1428571495238098, 0.21428570095238092, 0.14285714952380948, 0.07142857476190449]","[0.2857143128917756, 0.1428571564458879, 0.24999997621969622, 0.1428571564458879, 0.07142857822294392]","[0.28571429904761864, 0.21428570095238092, 0.28571429904761914, 0.14285714952380957, 0.1428571495238098]","[0.2857143128917757, 0.24999997621969622, 0.2857143128917756, 0.1428571564458879, 0.1428571564458879]","[0.39999999519999885, 0.13333334373333663, 0.1999999976, 0.06666666586666646, 0.09999999879999995]","[0.3999999945336176, 0.13333334517716236, 0.19999999726680803, 0.06666666575560293, 0.09999999863340463]","[0.39999999519999885, 0.19999999760000023, 0.1999999976, 0.13333334373333713, 0.13333334373333444]","[0.3999999945336176, 0.1999999972668088, 0.19999999726680803, 0.1333333451771623, 0.13333334517716242]","[0.36363635543123823, 0.18181817771561642, 0.18181818335664196, 0.09090909167832115, 0.09090908885780956]","[0.3636363568419913, 0.1818181784209958, 0.1818181784209957, 0.0909090892104979, 0.09090908921049785]","[0.3636363667132854, 0.18181818335664213, 0.18181818335664196, 0.1818181777156192, 0.18181817771562048]","[0.36363636929834087, 0.18181818464917043, 0.1818181784209957, 0.18181817842099565, 0.18181817842099565]"
141,"[0.33333333290476314, 0.0916030443785186, 0.114503805473143, 0.07142857721804574, 0.07124682877237722]","[0.3333333361527213, 0.09160304912022527, 0.11450381140028158, 0.0714285775372451, 0.07124682383309874]","[0.45801522189257204, 0.2222222167936508, 0.33333333290476314, 0.14285713969924815, 0.2290076109462852]","[0.45801524560112633, 0.2222222198727322, 0.3333333361527213, 0.1428571419173468, 0.2290076228005632]","[0.33333333290476314, 0.11111111482539701, 0.2222222167936508, 0.1111111109682535, 0.1111111083968253]","[0.3333333361527213, 0.11111111205090747, 0.2222222198727323, 0.11111110570728397, 0.11111110993636589]","[0.33333334447619056, 0.2222222167936508, 0.33333333290476314, 0.1111111109682535, 0.11111111096825438]","[0.3333333361527213, 0.2222222198727322, 0.3333333361527213, 0.1111111120509071, 0.11111111205090711]","[0.4580152218925704, 0.09160304437851441, 0.11450380547314301, 0.1068702431585663, 0.07124682877237754]","[0.45801524560112633, 0.09160304912022527, 0.11450381140028158, 0.10687023574964798, 0.07124682383309876]","[0.45801522189257204, 0.11450380547314265, 0.2137404863171326, 0.14249365754476628, 0.2290076109462852]","[0.45801524560112633, 0.11450381140028158, 0.21374047149929595, 0.14249364766619751, 0.2290076228005632]","[0.4285714190977428, 0.1071428547744357, 0.17857141725564823, 0.07142857721804574, 0.07142856984962417]","[0.42857142575204016, 0.1071428564380102, 0.21428571287602055, 0.0714285775372451, 0.0714285709586734]","[0.4285714190977428, 0.17857141725564785, 0.21428573165413844, 0.14285713969924815, 0.1071428547744349]","[0.42857142575204016, 0.21428571287602077, 0.2142857326117356, 0.1428571419173468, 0.10714285643801023]"
