Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
114,"[0.235294127159231, 0.13063064938065966, 0.11842104263156616, 0.10526319122808295, 0.027027024527025018]","[0.23529412660599291, 0.1306306392801712, 0.1216216399778664, 0.12162161643189763, 0.02702702587375503]","[0.2745097880678757, 0.24324322074322516, 0.24324322074322516, 0.24324322074319576, 0.21052625578947098]","[0.2745097889899899, 0.24324323286379274, 0.24324323286379526, 0.243243232863793, 0.24324323286379254]","[0.24324322074319576, 0.13063064938065966, 0.24324322074322516, 0.24324322074319576, 0.027027024527025018]","[0.24324323286378982, 0.1306306392801712, 0.24324323286379285, 0.24324323286379249, 0.02702702587375503]","[0.2612612987613193, 0.24324322074322516, 0.24324322074322516, 0.24324322074319576, 0.12162161037159995]","[0.2612612785603424, 0.24324323286379557, 0.24324323286379526, 0.24324323286379249, 0.12162161643189778]","[0.235294127159231, 0.137254894033974, 0.23529411472021824, 0.23529411472024858, 0.05882352868005361]","[0.23529412660599291, 0.13725489449499412, 0.2352941148904651, 0.23529411489046284, 0.05882352872261608]","[0.2745097880678591, 0.23529411472024858, 0.2352941271592724, 0.23529412715926856, 0.11764706357962597]","[0.2745097889899899, 0.23529411489046398, 0.23529412660602717, 0.23529412660599305, 0.11764706330299646]","[0.23684208526314182, 0.21052625578949735, 0.11842104263159016, 0.10526319122808295, 0.07894736175439039]","[0.24324323286379274, 0.24324323286379254, 0.1216216399778664, 0.12162161643189763, 0.08108107762126433]","[0.23684208526318032, 0.23684208526314182, 0.2105263824562582, 0.23684208526314166, 0.21052625578947098]","[0.2432432799557328, 0.24324323286379274, 0.24324323286379526, 0.243243232863793, 0.24324323286379215]"
115,"[0.23529411764705907, 0.13333334999999902, 0.19607844137254882, 0.23529411764705907, 0.0270270258794863]","[0.23529411764705888, 0.1333333478200456, 0.19607844122351314, 0.23529411764705868, 0.0270270262252043]","[0.2934363052395688, 0.2432432329153765, 0.2432432329153767, 0.24324323291537667, 0.11999999000000036]","[0.29343630168361223, 0.2432432360268389, 0.2432432360268387, 0.24324323602683917, 0.12000000000000005]","[0.2352941176470583, 0.23529410264705852, 0.19607844137254882, 0.23529411764705907, 0.058823529411764414]","[0.23529411764705888, 0.2352941028706127, 0.19607844122351314, 0.23529411764705868, 0.05882352941176491]","[0.2352941176470583, 0.23529411764705907, 0.23529411764705907, 0.23529411764705907, 0.09803922068627441]","[0.23529411764705907, 0.23529411764705888, 0.2352941176470586, 0.23529411764705885, 0.09803922061175657]","[0.2432432329153792, 0.14671815261978527, 0.24324323291537542, 0.24324323291537667, 0.0270270258794863]","[0.24324323602683928, 0.14671815084180617, 0.2432432360268387, 0.24324323602683876, 0.0270270262252043]","[0.2934363052395688, 0.24324323291537625, 0.2432432329153767, 0.24324323291537667, 0.07335907630989263]","[0.29343630168361307, 0.24324323602683876, 0.2432432360268387, 0.24324323602683917, 0.07335907542090309]","[0.23999998000000036, 0.13333334999999902, 0.23999998000000144, 0.23999998000000147, 0.03999999666666666]","[0.24000000000000024, 0.1333333478200456, 0.2399999999999998, 0.23999999999999994, 0.03999999999999979]","[0.26666669999999804, 0.2399999800000034, 0.23999998000000144, 0.23999998000000147, 0.11999999000000003]","[0.2666666956400912, 0.24000000000000019, 0.2399999999999998, 0.24000000000000007, 0.12000000000000025]"
116,"[0.2307692232692311, 0.1410256285256401, 0.23076922326922986, 0.23076922326922977, 0.03076922326923047]","[0.23076923355394602, 0.14102563870504498, 0.23076923355394607, 0.23076923355394605, 0.03076922659215808]","[0.2820512570512803, 0.23809523309523806, 0.27692300942307424, 0.23809523309523845, 0.1428571416071428]","[0.28205127741008995, 0.2380952337192571, 0.27692303932942275, 0.2380952337192571, 0.14285714176314762]","[0.23809523309523806, 0.1428571416071428, 0.23809523309523806, 0.23809523309523817, 0.047619050119047594]","[0.238095233719257, 0.14285714176314765, 0.2380952337192571, 0.2380952337192571, 0.04761904980703811]","[0.23809523309523806, 0.23809523309523806, 0.23809525059523798, 0.23809523309523845, 0.1428571416071428]","[0.238095233719257, 0.23809523371925712, 0.23809524903519058, 0.2380952337192571, 0.14285714176314762]","[0.23076924576923072, 0.1410256285256401, 0.23076922326922986, 0.23076922326922977, 0.07692308442307957]","[0.23076923355394602, 0.14102563870504498, 0.23076923355394607, 0.23076923355394605, 0.0769230657842157]","[0.28205125705127965, 0.23076922326922977, 0.23076924576923286, 0.23076924576923163, 0.11538462288461551]","[0.28205127741008995, 0.23076923355394596, 0.23076923355394607, 0.23076923355394607, 0.11538461677697304]","[0.23076922326923122, 0.2307692232692291, 0.2307692557692325, 0.23076922326923038, 0.03076922326923047]","[0.23076923355394602, 0.23076921034798623, 0.23076924469280638, 0.23076923355394605, 0.03076922659215808]","[0.23076925576923113, 0.2307692557692325, 0.27692300942307424, 0.23076925576923177, 0.07692307442307679]","[0.23076924469280638, 0.23076924469280638, 0.27692303932942275, 0.23076924469280632, 0.07692307785131537]"
117,"[0.2380952880952406, 0.13095235595237986, 0.1866666841666678, 0.20540544540540462, 0.02702704202702676]","[0.2380952858635754, 0.13095235706821234, 0.186666683385585, 0.20540544362007587, 0.027027041357528432]","[0.2619047119047597, 0.24324319324324395, 0.2432431932432439, 0.24324319324324398, 0.13095235595237964]","[0.2619047141364247, 0.24324319547490525, 0.24324319547490525, 0.24324319547490525, 0.13095235706821234]","[0.23999999124999935, 0.23999999124999935, 0.1866666841666678, 0.23999999124999905, 0.04000000375000016]","[0.23999999164054078, 0.23999999164054084, 0.186666683385585, 0.23999999164054078, 0.040000003582625364]","[0.23999999125000027, 0.23999999124999935, 0.23999999124999935, 0.24000002250000096, 0.0933333420833339]","[0.23999999164054078, 0.23999999164054084, 0.23999999164054084, 0.24000002149575217, 0.0933333416927925]","[0.2432431932432436, 0.24324319324324437, 0.20540544540540495, 0.20540544540540462, 0.02702704202702676]","[0.24324319547490525, 0.24324319547490525, 0.20540544362007587, 0.20540544362007587, 0.027027041357528432]","[0.24324337824324085, 0.24324319324324437, 0.243243193243244, 0.24324319324324398, 0.10270272270270231]","[0.24324337221775588, 0.24324319547490525, 0.24324319547490525, 0.24324319547490525, 0.10270272181003794]","[0.23809528809524066, 0.13095235595237986, 0.23809521809523693, 0.23809521809523748, 0.047619057619048145]","[0.2380952858635754, 0.13095235706821234, 0.23809521898790315, 0.23809521898790315, 0.04761905717271507]","[0.2619047119047597, 0.23809521809523715, 0.23809528809524017, 0.23809528809524066, 0.1309523559523799]","[0.2619047141364247, 0.23809521898790315, 0.2380952858635754, 0.23809528586357534, 0.13095235706821234]"
118,"[0.24050634353252875, 0.13063064938063246, 0.24050632516043527, 0.2405063251604357, 0.02702702452702671]","[0.24050634350621836, 0.13063063979754633, 0.24050632516764994, 0.24050632516764964, 0.027027025804771523]","[0.26582276690315, 0.24324322074324045, 0.24324322074324026, 0.24324322074324026, 0.12162161037162018]","[0.26582276693582546, 0.24324323224294483, 0.24324323224294483, 0.24324323224294372, 0.12162161612147196]","[0.2432432207432399, 0.13063064938063246, 0.24324322074324037, 0.2432432207432404, 0.02702702452702671]","[0.24324323224294392, 0.13063063979754633, 0.24324323224294456, 0.24324323224294372, 0.027027025804771523]","[0.261261298761265, 0.24324322074324037, 0.24324322074324037, 0.2432432207432404, 0.12162161037162018]","[0.26126127959509265, 0.24324323224294483, 0.24324323224294483, 0.24324323224294372, 0.12162161612147196]","[0.24324322074324026, 0.13063064938063262, 0.24324322074324, 0.24324322074324026, 0.02702702452702671]","[0.2432432322429435, 0.13063063979754685, 0.2432432322429435, 0.24324323224294078, 0.027027025804771523]","[0.26126129876126675, 0.24324322074324045, 0.24324322074324026, 0.24324322074324026, 0.12162161037162018]","[0.2612612795950939, 0.24324323224294078, 0.2432432322429435, 0.24324323224294372, 0.12162161612147196]","[0.24050634353252873, 0.132911383451575, 0.24050632516043566, 0.2405063251604357, 0.03797468098616366]","[0.24050634350621836, 0.1329113834679127, 0.24050632516764994, 0.24050632516764964, 0.03797468099083211]","[0.26582276690315, 0.24050632516043566, 0.24050634353252873, 0.24050634353252873, 0.12025316258021752]","[0.26582276693582546, 0.24050632516765, 0.24050634350621825, 0.2405063435062187, 0.12025316258382497]"
119,"[0.25000000799999794, 0.11111111474747522, 0.16666667212121283, 0.1250000040000001, 0.04545456212121389]","[0.2666666753727607, 0.1111111187704312, 0.1666666781556462, 0.13333333768638034, 0.045454563007156036]","[0.3636362036363456, 0.24999997600000173, 0.25000000800000016, 0.27272722606060046, 0.16666665575757475]","[0.36363619513130213, 0.2666666427249091, 0.2666666753727607, 0.31944443199804995, 0.1666666781556464]","[0.25000000799999794, 0.11111111474747522, 0.16666667212121283, 0.16666665575757475, 0.08333333606060639]","[0.3194444319980498, 0.1111111187704312, 0.16666667815564612, 0.16666667815564637, 0.08333333907782317]","[0.33333334424242567, 0.16666667212121264, 0.16666667212121283, 0.25000000799999794, 0.16666665575757475]","[0.33333335631129357, 0.16666667815564654, 0.16666667815564612, 0.3194444319980498, 0.1666666781556461]","[0.27272722606060107, 0.18181810181817437, 0.18181810181817346, 0.18181824848485525, 0.04545456212121389]","[0.295454620930771, 0.18181809756565157, 0.18181809756565107, 0.18181825202862442, 0.045454563007156036]","[0.3636362036363469, 0.1818182484848553, 0.18181824848485556, 0.27272722606060107, 0.090909050909087]","[0.36363619513130213, 0.18181825202862428, 0.18181825202862414, 0.2954546209307705, 0.09090904878282502]","[0.25000000799999755, 0.1250000039999994, 0.24999997600000173, 0.12500000400000008, 0.06250000199999935]","[0.26666667537276, 0.1333333376863804, 0.2666666427249091, 0.13333333768638034, 0.06666666884319011]","[0.25000000799999755, 0.24999997600000173, 0.25000000800000016, 0.250000007999998, 0.12500000400000047]","[0.26666667537276, 0.2666666427249091, 0.2666666753727607, 0.2666666753727607, 0.1333333376863804]"
120,"[0.2307692436263738, 0.13063064938063074, 0.23076922505494485, 0.23076922505494482, 0.027027024527027002]","[0.23076924359474293, 0.1306306397917097, 0.2307692250690032, 0.2307692250690032, 0.02702702580554981]","[0.28205126062271013, 0.24324322074324303, 0.24324322074324303, 0.24324322074324295, 0.13333332333333314]","[0.2820512606754284, 0.24324323224994837, 0.2432432322499484, 0.24324323224994843, 0.13333332335793538]","[0.24324322074324303, 0.13063064938063074, 0.24324322074324303, 0.24324322074324303, 0.027027024527027002]","[0.2432432322499484, 0.1306306397917097, 0.2432432322499483, 0.24324323224994837, 0.02702702580554981]","[0.2612612987612615, 0.24324322074324303, 0.24324322074324303, 0.24324322074324328, 0.12162161037162152]","[0.2612612795834194, 0.24324323224994832, 0.2432432322499483, 0.2432432322499485, 0.12162161612497416]","[0.23076924362637383, 0.14102563031135507, 0.23076922505494485, 0.23076922505494474, 0.07692308120879139]","[0.23076924359474293, 0.1410256303377142, 0.2307692250690032, 0.2307692250690031, 0.07692308119824767]","[0.28205126062271013, 0.2307692250549449, 0.23076924362637383, 0.23076924362637383, 0.11538462181318693]","[0.2820512606754284, 0.23076922506900316, 0.23076924359474296, 0.23076924359474293, 0.11538462179737138]","[0.23333335333333344, 0.1333333233333332, 0.23333332833333337, 0.2333333283333331, 0.06666666166666643]","[0.23333335328412913, 0.13333332335793538, 0.23333332834563444, 0.23333332834563444, 0.06666666167896769]","[0.2666666466666663, 0.23333332833333298, 0.2333333533333342, 0.23333335333333347, 0.13333332333333314]","[0.2666666467158709, 0.23333332834563444, 0.23333335328412916, 0.23333335328412919, 0.13333332335793538]"
121,"[0.24074076407407388, 0.12962961796296313, 0.10909091080519472, 0.12500000240740744, 0.03703703370370379]","[0.24074076304784145, 0.1296296184760792, 0.12499997530285589, 0.1250000023015263, 0.03703703385030829]","[0.32727273241558413, 0.2500000048148147, 0.24999999197530867, 0.2545454271168831, 0.12962961796296313]","[0.37499992590856773, 0.2500000046030526, 0.24999999232824513, 0.24999999999999983, 0.1296296184760794]","[0.24074076407407388, 0.12962961796296313, 0.240740734074074, 0.24074073407407512, 0.03703703370370379]","[0.24074076304784145, 0.1296296184760792, 0.24074073436728352, 0.24074073436728333, 0.03703703385030829]","[0.25925923592592626, 0.24074073407407512, 0.24074076407407388, 0.24074076407407388, 0.12962961796296313]","[0.25925923695215836, 0.24074073436728352, 0.24074076304784145, 0.24074076304784114, 0.1296296184760792]","[0.2499999919753086, 0.2499999919753082, 0.23076923817663902, 0.12500000240740738, 0.03846153969610643]","[0.24999999232824513, 0.24999999232824496, 0.23076923785085043, 0.1250000023015263, 0.03846153964180848]","[0.250000004814815, 0.2500000048148147, 0.24999999197530867, 0.23076923817663808, 0.1249999959876541]","[0.25000000460305344, 0.2500000046030526, 0.24999999232824513, 0.23076923785085088, 0.12499999616412256]","[0.2545454271168838, 0.16363636620779187, 0.10909091080519472, 0.1818182161038967, 0.06060607203463156]","[0.25000000000000006, 0.18749996295428387, 0.12499997530285589, 0.1874999999999998, 0.06249999999999981]","[0.32727273241558413, 0.1818182161038962, 0.181818216103895, 0.2545454271168831, 0.12727271355844183]","[0.37499992590856773, 0.18749999999999978, 0.1875000000000003, 0.24999999999999983, 0.12500000000000003]"
122,"[0.20000001600000086, 0.09302324226557104, 0.18181818181818335, 0.18181818181818393, 0.02067183623822608]","[0.20000000777218818, 0.09117221587440409, 0.1818181917825306, 0.18181819178251632, 0.020260492416534243]","[0.37209296906228445, 0.20000001600000186, 0.20000001600000086, 0.2969696269696841, 0.19999993599999571]","[0.36468886349761637, 0.2000000077721882, 0.20000000777218818, 0.3531113650238598, 0.1999999689112442]","[0.20000001600000086, 0.1499999819999979, 0.19999993599999757, 0.20000001600000084, 0.09999998799999874]","[0.20000000777218818, 0.15000000582914325, 0.1999999689112442, 0.20000000777218815, 0.1000000038860948]","[0.2999999639999958, 0.2000000160000008, 0.20000001600000086, 0.20000001600000086, 0.19999993599999757]","[0.3000000116582844, 0.2000000077721882, 0.20000000777218818, 0.20000000777218865, 0.1999999689112442]","[0.2790698100224907, 0.09302324226557052, 0.1860464845311406, 0.18604652614403056, 0.02067183623822608]","[0.3531113650238629, 0.09117221587440409, 0.18234443174880532, 0.18234443174880532, 0.020260492416534243]","[0.3720929690622812, 0.18604652614403155, 0.18604652614403472, 0.2790698100224907, 0.06976745250562266]","[0.36468886349761637, 0.18234443174880532, 0.18234443174880818, 0.35311136502386425, 0.08827784125596555]","[0.2969696269696841, 0.18181818181818263, 0.18181818181818254, 0.18181818181818263, 0.042424232424240906]","[0.29696968766964427, 0.18181819178251743, 0.18181819178251712, 0.18181819178251632, 0.042424241095663714]","[0.3636363636363654, 0.18181818181818263, 0.18181818181818254, 0.2969696269696841, 0.09090909090908678]","[0.3636363835650642, 0.18181819178251743, 0.18181819178251712, 0.29696968766964443, 0.09090909589125769]"
123,"[0.22222220222222017, 0.130434793858696, 0.22222224722222464, 0.13043476510869786, 0.04000000375000107]","[0.22222220316521898, 0.13043478695866345, 0.22222224604347707, 0.13043477584207844, 0.04000000357318867]","[0.260869587717392, 0.2608695302173947, 0.26666660666665254, 0.2608695014673973, 0.11111110111111033]","[0.2608695739173269, 0.2608695516841569, 0.2666666094956552, 0.2608695405675714, 0.11111110158260949]","[0.2608695877173852, 0.130434793858696, 0.26086950146739596, 0.13043476510869786, 0.06521738255434893]","[0.2608695739173269, 0.13043478695866345, 0.2608695405675714, 0.13043477584207844, 0.06521738792103922]","[0.260869587717392, 0.26086953021739573, 0.2608695877173852, 0.26086950146739596, 0.0869565292391284]","[0.2608695739173269, 0.2608695516841569, 0.26086957391732846, 0.2608695405675714, 0.08695652463910986]","[0.22222220222222022, 0.2222222472222198, 0.22222224722222614, 0.22222220222222297, 0.0666666516666658]","[0.22222220316521898, 0.22222224604347654, 0.22222224604347707, 0.22222220316521832, 0.06666665237391373]","[0.22222224722222475, 0.22222224722222406, 0.26666660666665903, 0.22222224722222614, 0.11111110111111011]","[0.22222224604347673, 0.22222224604347685, 0.26666660949565524, 0.22222224604347746, 0.11111110158260949]","[0.2399999912499965, 0.18666668416666907, 0.23999999124999902, 0.2399999912500003, 0.040000003750000936]","[0.23999999166255936, 0.18666668334154768, 0.23999999166255961, 0.23999999166256064, 0.04000000357318867]","[0.2399999912499965, 0.23999999124999946, 0.24000002250000269, 0.2399999912500003, 0.09333334208333449]","[0.23999999166255936, 0.2399999916625593, 0.24000002143913188, 0.23999999166256064, 0.09333334167077384]"
124,"[0.22222223452991957, 0.0869565324534173, 0.13043477403726567, 0.22222222068375877, 0.04761905011904777]","[0.22222222601380215, 0.08695652647860574, 0.13043477881711543, 0.2222222260138022, 0.047619049988785585]","[0.2608695973602523, 0.26086954807453117, 0.26086954807453083, 0.26086954807453244, 0.14285713723214266]","[0.26086957943581723, 0.26086955763423086, 0.26086955763423086, 0.26086955763423086, 0.14285713752523235]","[0.22222222068375988, 0.2222222206837596, 0.22222219299144258, 0.22222222068375877, 0.08333333448718053]","[0.22222222601380215, 0.22222220895169237, 0.22222222601380215, 0.2222222260138022, 0.08333333048964825]","[0.22222222068375988, 0.2222222206837596, 0.222222220683759, 0.2500000034615411, 0.11111111726495979]","[0.2222222260138022, 0.2222222260138022, 0.22222222601380215, 0.2499999914689452, 0.11111111300690114]","[0.2380952374702382, 0.14285713723214266, 0.2380952374702382, 0.2380952374702373, 0.04761905011904777]","[0.23809523750280367, 0.1428571375252323, 0.23809523750280362, 0.23809523750280362, 0.047619049988785585]","[0.23809525059523884, 0.2380952374702382, 0.23809523747023845, 0.2380952374702373, 0.14285713723214266]","[0.23809524994392792, 0.23809523750280362, 0.2380952375028037, 0.2380952375028038, 0.14285713752523235]","[0.2608695480745326, 0.0869565324534173, 0.13043477403726558, 0.2608695480745322, 0.08695651602484389]","[0.26086955763423086, 0.08695652647860574, 0.13043477881711543, 0.26086955763423086, 0.08695651921141022]","[0.2608695973602523, 0.26086954807453117, 0.26086954807453144, 0.26086954807453233, 0.1304347740372661]","[0.26086957943581723, 0.26086955763423086, 0.26086955763423086, 0.26086955763423086, 0.1304347788171153]"
